File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF471MPG	tsv	tsv		gene quantifications	GRCh38	ENCSR997KDB	total RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF379XQL/	11045510	ENCODE Processing Pipeline	c01435742cbab248f4fbd8319b39cedf		https://www.encodeproject.org/files/ENCFF471MPG/@@download/ENCFF471MPG.tsv	V29			released	s3://encode-public/2020/11/03/dc2cdb84-b4f2-4481-a143-a7227e36db9d/ENCFF471MPG.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/dc2cdb84-b4f2-4481-a143-a7227e36db9d/ENCFF471MPG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF345VPP	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR648KDM	total RNA-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF874CFD/, /files/GRCh38_EBV.chrom.sizes/	107039694	ENCODE Processing Pipeline	35e5d8c2923cf01b270135a635322a50		https://www.encodeproject.org/files/ENCFF345VPP/@@download/ENCFF345VPP.bigWig	V29			released	s3://encode-public/2020/10/30/ea5cebc9-aaa7-411c-8a13-349316be60bc/ENCFF345VPP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/ea5cebc9-aaa7-411c-8a13-349316be60bc/ENCFF345VPP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
ENCFF702XYL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR648KDM	total RNA-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF874CFD/, /files/GRCh38_EBV.chrom.sizes/	109685280	ENCODE Processing Pipeline	41e651152060f79203ee29900f86cd95		https://www.encodeproject.org/files/ENCFF702XYL/@@download/ENCFF702XYL.bigWig	V29			released	s3://encode-public/2020/10/30/70f35b01-0fbe-42a0-9e5c-16db52ad3752/ENCFF702XYL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/70f35b01-0fbe-42a0-9e5c-16db52ad3752/ENCFF702XYL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
ENCFF617JTM	tsv	tsv		gene quantifications	GRCh38	ENCSR648KDM	total RNA-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF484LWF/	11063149	ENCODE Processing Pipeline	f4cb511cf23a4533cea093fe600847ff		https://www.encodeproject.org/files/ENCFF617JTM/@@download/ENCFF617JTM.tsv	V29			released	s3://encode-public/2020/10/30/ae4ec0f6-6070-4977-93b8-befc070764b9/ENCFF617JTM.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/ae4ec0f6-6070-4977-93b8-befc070764b9/ENCFF617JTM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
ENCFF503NGO	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR244HHV	total RNA-seq	/human-donors/ENCDO442GWY/	UBERON:0001987	placenta	tissue	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF891YDA/	160741132	ENCODE Processing Pipeline	e8ee66541c13ee01fb6f266014709876		https://www.encodeproject.org/files/ENCFF503NGO/@@download/ENCFF503NGO.bigWig	V29			released	s3://encode-public/2021/03/05/811dbaa7-0bd8-4fce-9131-ca5dd85d33e4/ENCFF503NGO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/811dbaa7-0bd8-4fce-9131-ca5dd85d33e4/ENCFF503NGO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF982CMC	tsv	tsv		gene quantifications	GRCh38	ENCSR244HHV	total RNA-seq	/human-donors/ENCDO442GWY/	UBERON:0001987	placenta	tissue	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF095OPA/	11029273	ENCODE Processing Pipeline	098bbe15b97e2a6a64d0fb576be05e31		https://www.encodeproject.org/files/ENCFF982CMC/@@download/ENCFF982CMC.tsv	V29			released	s3://encode-public/2021/03/05/f25b3782-4819-4be4-a169-350c7e5708f6/ENCFF982CMC.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/f25b3782-4819-4be4-a169-350c7e5708f6/ENCFF982CMC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF360BWC	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR244HHV	total RNA-seq	/human-donors/ENCDO442GWY/	UBERON:0001987	placenta	tissue	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF891YDA/	155817555	ENCODE Processing Pipeline	98dc4d16c925bdf0096f90208b465d86		https://www.encodeproject.org/files/ENCFF360BWC/@@download/ENCFF360BWC.bigWig	V29			released	s3://encode-public/2021/03/05/4ee7700e-cda6-4203-9b8b-135653f3932d/ENCFF360BWC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/4ee7700e-cda6-4203-9b8b-135653f3932d/ENCFF360BWC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF449MII	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR476TKU	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	100 ng/mL	4 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF091TEQ/	55040782	ENCODE Processing Pipeline	04d965b29810423f92b74e5572d5eb3b		https://www.encodeproject.org/files/ENCFF449MII/@@download/ENCFF449MII.bigWig	V29			released	s3://encode-public/2022/11/06/d683d8c0-5cb6-4748-8dfc-35b83beb54a0/ENCFF449MII.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/d683d8c0-5cb6-4748-8dfc-35b83beb54a0/ENCFF449MII.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF988BNB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR476TKU	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	100 ng/mL	4 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF091TEQ/	57884501	ENCODE Processing Pipeline	0501f39b09d8d34243e00a5e41d0f4d4		https://www.encodeproject.org/files/ENCFF988BNB/@@download/ENCFF988BNB.bigWig	V29			released	s3://encode-public/2022/11/06/4cbe3f78-cd8b-4b99-81f5-d1a3eaaeba95/ENCFF988BNB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/4cbe3f78-cd8b-4b99-81f5-d1a3eaaeba95/ENCFF988BNB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF932ZLO	tsv	tsv		gene quantifications	GRCh38	ENCSR476TKU	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	100 ng/mL	4 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/ENCFF285DRD/, /files/ENCFF994FFU/	10912956	ENCODE Processing Pipeline	efde5761751d4d85e8e4949db8176bd1		https://www.encodeproject.org/files/ENCFF932ZLO/@@download/ENCFF932ZLO.tsv	V29			released	s3://encode-public/2022/11/06/9c50b51c-6099-4414-9c36-78eadd1cd05c/ENCFF932ZLO.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/9c50b51c-6099-4414-9c36-78eadd1cd05c/ENCFF932ZLO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF560FVE	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR504NIU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF125ERZ/	160490236	ENCODE Processing Pipeline	4a141ea10d70375dd9de7d20cd6b84ce		https://www.encodeproject.org/files/ENCFF560FVE/@@download/ENCFF560FVE.bigWig	V29			released	s3://encode-public/2020/07/14/35adfdb9-5a32-4171-bccb-1486c42c37d4/ENCFF560FVE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/35adfdb9-5a32-4171-bccb-1486c42c37d4/ENCFF560FVE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF218AFX	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR504NIU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF125ERZ/	156173677	ENCODE Processing Pipeline	08477fea2157b49192e08b688d06e49d		https://www.encodeproject.org/files/ENCFF218AFX/@@download/ENCFF218AFX.bigWig	V29			released	s3://encode-public/2020/07/14/dc5158a5-d28c-46d1-8b09-74a75a1fd61f/ENCFF218AFX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/dc5158a5-d28c-46d1-8b09-74a75a1fd61f/ENCFF218AFX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF682JCA	tsv	tsv		gene quantifications	GRCh38	ENCSR504NIU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/ENCFF285DRD/, /files/ENCFF164KCW/	10835767	ENCODE Processing Pipeline	692c90b6274684716f1ac0f797b23a58		https://www.encodeproject.org/files/ENCFF682JCA/@@download/ENCFF682JCA.tsv	V29			released	s3://encode-public/2020/07/14/71d0a0c9-240d-4858-b343-7a51626ef66d/ENCFF682JCA.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/71d0a0c9-240d-4858-b343-7a51626ef66d/ENCFF682JCA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF911IWQ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR708VVE	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF503KWI/	147708669	ENCODE Processing Pipeline	e28af32d2507fb266ab5fb0daf468c2a		https://www.encodeproject.org/files/ENCFF911IWQ/@@download/ENCFF911IWQ.bigWig	V29			released	s3://encode-public/2020/07/14/301375bb-0e57-4220-b4d0-24593758da7c/ENCFF911IWQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/301375bb-0e57-4220-b4d0-24593758da7c/ENCFF911IWQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF577KCY	tsv	tsv		gene quantifications	GRCh38	ENCSR708VVE	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/ENCFF546WSB/, /files/ENCFF285DRD/	10832331	ENCODE Processing Pipeline	3ebac9772bd64079018f7f41399d5a2b		https://www.encodeproject.org/files/ENCFF577KCY/@@download/ENCFF577KCY.tsv	V29			released	s3://encode-public/2020/07/14/94309aa4-1c0a-414d-ac38-eb5bece8a098/ENCFF577KCY.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/94309aa4-1c0a-414d-ac38-eb5bece8a098/ENCFF577KCY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF749MRL	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR708VVE	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF503KWI/	146279606	ENCODE Processing Pipeline	7ae9205526f2c613909c2c3dad455a6a		https://www.encodeproject.org/files/ENCFF749MRL/@@download/ENCFF749MRL.bigWig	V29			released	s3://encode-public/2020/07/14/0134e1d2-365f-4fa9-8766-9b6efd83b49e/ENCFF749MRL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/0134e1d2-365f-4fa9-8766-9b6efd83b49e/ENCFF749MRL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF270OME	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR022BYE	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	0 ng/mL	0 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/ENCFF223XNY/, /files/GRCh38_EBV.chrom.sizes/	45597830	ENCODE Processing Pipeline	b0f32850c48ecd01466e8ef65281f480		https://www.encodeproject.org/files/ENCFF270OME/@@download/ENCFF270OME.bigWig	V29			released	s3://encode-public/2022/11/06/2a2fcd93-3482-48db-80f4-7ae6f6b096a5/ENCFF270OME.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/2a2fcd93-3482-48db-80f4-7ae6f6b096a5/ENCFF270OME.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF510KCZ	tsv	tsv		gene quantifications	GRCh38	ENCSR022BYE	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	0 ng/mL	0 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/ENCFF374ZTB/, /files/ENCFF285DRD/	10967125	ENCODE Processing Pipeline	eb6c5569454b6e606cf8b3e80e133c29		https://www.encodeproject.org/files/ENCFF510KCZ/@@download/ENCFF510KCZ.tsv	V29			released	s3://encode-public/2022/11/06/1c3868cd-52ba-4177-a7b3-4a28f49da79e/ENCFF510KCZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/1c3868cd-52ba-4177-a7b3-4a28f49da79e/ENCFF510KCZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF816EXG	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR022BYE	total RNA-seq	/human-donors/ENCDO565FMK/	CL:0000451	dendritic cell	in vitro differentiated cells	Homo sapiens	lipopolysaccharide	0 ng/mL	0 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			100-350	1	1_1							/files/ENCFF223XNY/, /files/GRCh38_EBV.chrom.sizes/	47658650	ENCODE Processing Pipeline	f87ff12899258f174cce3669e9d2dccc		https://www.encodeproject.org/files/ENCFF816EXG/@@download/ENCFF816EXG.bigWig	V29			released	s3://encode-public/2022/11/06/6a171a90-6e1d-4638-8c45-e0bc9ab95eae/ENCFF816EXG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/6a171a90-6e1d-4638-8c45-e0bc9ab95eae/ENCFF816EXG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released		unreplicated experiment	
ENCFF628JXI	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR140DCD	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0000992	ovary	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF433FOV/, /files/GRCh38_EBV.chrom.sizes/	101563586	ENCODE Processing Pipeline	5bae2c257a01b71e2bc26a0ca654e5b2		https://www.encodeproject.org/files/ENCFF628JXI/@@download/ENCFF628JXI.bigWig	V29			released	s3://encode-public/2020/10/30/3ddf70a9-8a68-4daf-9d41-3037859f528b/ENCFF628JXI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/3ddf70a9-8a68-4daf-9d41-3037859f528b/ENCFF628JXI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF288QKP	tsv	tsv		gene quantifications	GRCh38	ENCSR140DCD	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0000992	ovary	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF955VZG/, /files/ENCFF285DRD/	11047685	ENCODE Processing Pipeline	449a5d1a84ecdf2891e74c48b5018433		https://www.encodeproject.org/files/ENCFF288QKP/@@download/ENCFF288QKP.tsv	V29			released	s3://encode-public/2020/10/30/0fc44368-cd49-4210-bd84-4a0b54d56ea6/ENCFF288QKP.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/0fc44368-cd49-4210-bd84-4a0b54d56ea6/ENCFF288QKP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF105TXB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR140DCD	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0000992	ovary	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF433FOV/, /files/GRCh38_EBV.chrom.sizes/	106975528	ENCODE Processing Pipeline	eb5339542c8df4f78af65d455d397310		https://www.encodeproject.org/files/ENCFF105TXB/@@download/ENCFF105TXB.bigWig	V29			released	s3://encode-public/2020/10/30/d9cea3fc-e97c-4c15-9411-bc4937056b73/ENCFF105TXB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/d9cea3fc-e97c-4c15-9411-bc4937056b73/ENCFF105TXB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF553FQR	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR837VMK	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF347RJG/, /files/GRCh38_EBV.chrom.sizes/	69894207	ENCODE Processing Pipeline	4056723184bf75d3fb154b9b00e865ea		https://www.encodeproject.org/files/ENCFF553FQR/@@download/ENCFF553FQR.bigWig	V29			released	s3://encode-public/2020/11/03/821417cf-3506-45f9-b9b2-1afd2016497e/ENCFF553FQR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/821417cf-3506-45f9-b9b2-1afd2016497e/ENCFF553FQR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF013POY	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR837VMK	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF347RJG/, /files/GRCh38_EBV.chrom.sizes/	67343233	ENCODE Processing Pipeline	a7853d88f66798575ae8c68ebbfb9fad		https://www.encodeproject.org/files/ENCFF013POY/@@download/ENCFF013POY.bigWig	V29			released	s3://encode-public/2020/11/03/b708c348-18dd-4dd1-abb7-8309cc451b54/ENCFF013POY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/b708c348-18dd-4dd1-abb7-8309cc451b54/ENCFF013POY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF440HGB	tsv	tsv		gene quantifications	GRCh38	ENCSR837VMK	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF945BAH/	11036306	ENCODE Processing Pipeline	722ee126d04fc79cee6d49f51fa5c917		https://www.encodeproject.org/files/ENCFF440HGB/@@download/ENCFF440HGB.tsv	V29			released	s3://encode-public/2020/11/03/e61f2974-09f2-46e9-98cb-d3009fa1e82c/ENCFF440HGB.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/e61f2974-09f2-46e9-98cb-d3009fa1e82c/ENCFF440HGB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF722TDX	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR797RXV	total RNA-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF027FUC/	100391470	ENCODE Processing Pipeline	241bb84ef2cca9667c3e144618f23bf2		https://www.encodeproject.org/files/ENCFF722TDX/@@download/ENCFF722TDX.bigWig	V29			released	s3://encode-public/2020/11/03/74d6787d-409c-4ab7-8069-b8eea0e558d7/ENCFF722TDX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/74d6787d-409c-4ab7-8069-b8eea0e558d7/ENCFF722TDX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
ENCFF543PFP	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR797RXV	total RNA-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF027FUC/	97074101	ENCODE Processing Pipeline	d520060b9e39dfd6e5cf88e74859c57b		https://www.encodeproject.org/files/ENCFF543PFP/@@download/ENCFF543PFP.bigWig	V29			released	s3://encode-public/2020/11/03/ddab0b25-2c46-4223-9bd4-0be8e568814a/ENCFF543PFP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/ddab0b25-2c46-4223-9bd4-0be8e568814a/ENCFF543PFP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
