File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF437JXW	tsv	tsv		gene quantifications	mm10	ENCSR945SYV	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	0 ng/mL	0 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	2	2_1							/files/ENCFF363TFV/, /files/ENCFF969UPH/	11788121	ENCODE Processing Pipeline	748e5222ad5ab612edabb6c5226d906c		https://www.encodeproject.org/files/ENCFF437JXW/@@download/ENCFF437JXW.tsv	M21			released	s3://encode-public/2022/11/07/249a9f18-6e3f-4783-ba73-fe7be2bb0e77/ENCFF437JXW.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/249a9f18-6e3f-4783-ba73-fe7be2bb0e77/ENCFF437JXW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF264PKS	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR198JTV	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	2 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF467QSV/	63772133	ENCODE Processing Pipeline	01e90e1250d2d2e935f9270504f232b8		https://www.encodeproject.org/files/ENCFF264PKS/@@download/ENCFF264PKS.bigWig	M21			released	s3://encode-public/2022/11/08/165a7f8b-ee5a-4e18-ac09-0c327beaff69/ENCFF264PKS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/165a7f8b-ee5a-4e18-ac09-0c327beaff69/ENCFF264PKS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF353SOJ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR198JTV	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	2 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF467QSV/	65206311	ENCODE Processing Pipeline	d5c524409cb63cae1dcee0523743b28d		https://www.encodeproject.org/files/ENCFF353SOJ/@@download/ENCFF353SOJ.bigWig	M21			released	s3://encode-public/2022/11/08/8d603c8d-fb00-41be-a883-9019bbf6ff15/ENCFF353SOJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/8d603c8d-fb00-41be-a883-9019bbf6ff15/ENCFF353SOJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF909YTB	tsv	tsv		gene quantifications	mm10	ENCSR198JTV	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	2 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	1	1_1							/files/ENCFF363TFV/, /files/ENCFF745ANE/	11782573	ENCODE Processing Pipeline	2d5ee747d280cff5801938c7b358d36a		https://www.encodeproject.org/files/ENCFF909YTB/@@download/ENCFF909YTB.tsv	M21			released	s3://encode-public/2022/11/08/28563591-f9c2-481b-86bf-01211e53ca7d/ENCFF909YTB.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/28563591-f9c2-481b-86bf-01211e53ca7d/ENCFF909YTB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF786ZJI	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR998WNE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF580VYO/	74136447	ENCODE Processing Pipeline	e39c1b6ec646077bb88b9ade0d93afa8		https://www.encodeproject.org/files/ENCFF786ZJI/@@download/ENCFF786ZJI.bigWig	M21			released	s3://encode-public/2022/11/07/948b532f-120b-418f-bde8-c4b1a98d426d/ENCFF786ZJI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/948b532f-120b-418f-bde8-c4b1a98d426d/ENCFF786ZJI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF431BVW	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR998WNE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF580VYO/	73822981	ENCODE Processing Pipeline	c3e2fa98ff6f8fd0819bef80bfda4fb2		https://www.encodeproject.org/files/ENCFF431BVW/@@download/ENCFF431BVW.bigWig	M21			released	s3://encode-public/2022/11/07/9cefccbe-35a3-4b95-aecc-216ec34bd15c/ENCFF431BVW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/9cefccbe-35a3-4b95-aecc-216ec34bd15c/ENCFF431BVW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF519EPL	tsv	tsv		gene quantifications	mm10	ENCSR998WNE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF112UXL/, /files/ENCFF363TFV/	11789790	ENCODE Processing Pipeline	098b0e477df58165d67c28b0ac763e27		https://www.encodeproject.org/files/ENCFF519EPL/@@download/ENCFF519EPL.tsv	M21			released	s3://encode-public/2022/11/07/eff26285-c2fa-429f-9d2e-5598b79e3601/ENCFF519EPL.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/eff26285-c2fa-429f-9d2e-5598b79e3601/ENCFF519EPL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF577RND	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR125BYY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF322JMK/, /files/mm10_no_alt.chrom.sizes/	80098733	ENCODE Processing Pipeline	ca71766869451ae24525050b7304e457		https://www.encodeproject.org/files/ENCFF577RND/@@download/ENCFF577RND.bigWig	M21			released	s3://encode-public/2022/11/07/677afd1f-5583-4355-8e37-de7ff0b84c7d/ENCFF577RND.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/677afd1f-5583-4355-8e37-de7ff0b84c7d/ENCFF577RND.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF059SOV	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR125BYY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF322JMK/, /files/mm10_no_alt.chrom.sizes/	79283603	ENCODE Processing Pipeline	fbfb791141e8a01e56518e31451e8abe		https://www.encodeproject.org/files/ENCFF059SOV/@@download/ENCFF059SOV.bigWig	M21			released	s3://encode-public/2022/11/07/63b6a6d4-e361-41cc-9a58-54095d885406/ENCFF059SOV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/63b6a6d4-e361-41cc-9a58-54095d885406/ENCFF059SOV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF942PQW	tsv	tsv		gene quantifications	mm10	ENCSR125BYY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF526BIM/, /files/ENCFF363TFV/	11833339	ENCODE Processing Pipeline	e4895e086dcda3cbb50b2a7e9815090b		https://www.encodeproject.org/files/ENCFF942PQW/@@download/ENCFF942PQW.tsv	M21			released	s3://encode-public/2022/11/07/62aaf636-bc0b-44d6-8925-565463e16741/ENCFF942PQW.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/62aaf636-bc0b-44d6-8925-565463e16741/ENCFF942PQW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF452KKY	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR602ODY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	1 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF814ORA/	66917068	ENCODE Processing Pipeline	31bd4883ec575bec1ff359ad2e4f762f		https://www.encodeproject.org/files/ENCFF452KKY/@@download/ENCFF452KKY.bigWig	M21			released	s3://encode-public/2022/11/08/18d5fc2d-a316-4d3e-8c1c-4fbc5eb02ee5/ENCFF452KKY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/18d5fc2d-a316-4d3e-8c1c-4fbc5eb02ee5/ENCFF452KKY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF163PGD	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR602ODY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	1 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF814ORA/	69283484	ENCODE Processing Pipeline	9e28539a02beef279f53090f653a99fd		https://www.encodeproject.org/files/ENCFF163PGD/@@download/ENCFF163PGD.bigWig	M21			released	s3://encode-public/2022/11/08/4b1f8cc3-e15b-4929-80e6-4ccaf843cd77/ENCFF163PGD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/4b1f8cc3-e15b-4929-80e6-4ccaf843cd77/ENCFF163PGD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF303JLR	tsv	tsv		gene quantifications	mm10	ENCSR602ODY	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000451	dendritic cell	in vitro differentiated cells	Mus musculus	lipopolysaccharide	100 ng/mL	1 hour								RNA		RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment			forward	2017-01-19	GGR			175-500	2	2_1							/files/ENCFF363TFV/, /files/ENCFF932EDX/	11837825	ENCODE Processing Pipeline	6de23e5617322a6b9310f63099418150		https://www.encodeproject.org/files/ENCFF303JLR/@@download/ENCFF303JLR.tsv	M21			released	s3://encode-public/2022/11/08/d66f3238-871b-401a-bbae-ef90f6cfec29/ENCFF303JLR.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/d66f3238-871b-401a-bbae-ef90f6cfec29/ENCFF303JLR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF942ODD	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR294OOK	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF070BUU/, /files/mm10_no_alt.chrom.sizes/	211246383	ENCODE Processing Pipeline	87495d3cb5bc335bad007ddafd10d46f		https://www.encodeproject.org/files/ENCFF942ODD/@@download/ENCFF942ODD.bigWig	M21			released	s3://encode-public/2022/11/08/db05601b-6751-4dd4-b4d2-244f52c9cefa/ENCFF942ODD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/db05601b-6751-4dd4-b4d2-244f52c9cefa/ENCFF942ODD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF669RRJ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR294OOK	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF070BUU/, /files/mm10_no_alt.chrom.sizes/	200372201	ENCODE Processing Pipeline	83acddb676afcca2e1aab217612eda52		https://www.encodeproject.org/files/ENCFF669RRJ/@@download/ENCFF669RRJ.bigWig	M21			released	s3://encode-public/2022/11/08/4765c007-1120-4df6-badd-821ace04c775/ENCFF669RRJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/4765c007-1120-4df6-badd-821ace04c775/ENCFF669RRJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF856NLO	tsv	tsv		gene quantifications	mm10	ENCSR294OOK	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF667IIE/, /files/ENCFF363TFV/	11735098	ENCODE Processing Pipeline	b83093d5466e6e44ed7e1d17fd7258a4		https://www.encodeproject.org/files/ENCFF856NLO/@@download/ENCFF856NLO.tsv	M21			released	s3://encode-public/2022/11/08/1c7b52f7-4c7c-48fe-965c-890b253aa1a6/ENCFF856NLO.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/1c7b52f7-4c7c-48fe-965c-890b253aa1a6/ENCFF856NLO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF770LQE	tsv	tsv		gene quantifications	mm10	ENCSR749BAG	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0002028	hindbrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF383ZVY/	11699023	ENCODE Processing Pipeline	116c7c1936c07a4669f066eb2c83b887		https://www.encodeproject.org/files/ENCFF770LQE/@@download/ENCFF770LQE.tsv	M21			released	s3://encode-public/2021/04/17/d57735aa-e8b7-4c0d-a142-dca59bbeb671/ENCFF770LQE.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/d57735aa-e8b7-4c0d-a142-dca59bbeb671/ENCFF770LQE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF415ICM	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR749BAG	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0002028	hindbrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF877BPR/	133132469	ENCODE Processing Pipeline	4c5df6303e35e220e72e60148507508e		https://www.encodeproject.org/files/ENCFF415ICM/@@download/ENCFF415ICM.bigWig	M21			released	s3://encode-public/2021/04/17/b7f7cc51-82b4-4b48-a4ae-2c7586fa6290/ENCFF415ICM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/b7f7cc51-82b4-4b48-a4ae-2c7586fa6290/ENCFF415ICM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF401EMB	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR749BAG	total RNA-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0002028	hindbrain	tissue	Mus musculus											RNA	rRNA				reverse	2014-09-03	ENCODE		see document	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF877BPR/	132347644	ENCODE Processing Pipeline	8fd913fd22eba98fb0d057cc582a1c61		https://www.encodeproject.org/files/ENCFF401EMB/@@download/ENCFF401EMB.bigWig	M21			released	s3://encode-public/2021/04/17/84b3d37c-72ec-4b02-a55c-e19156946d05/ENCFF401EMB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/84b3d37c-72ec-4b02-a55c-e19156946d05/ENCFF401EMB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF020VGN	tsv	tsv		gene quantifications	mm10	ENCSR000AJV	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1							/files/ENCFF754KKX/, /files/ENCFF363TFV/	11699761	ENCODE Processing Pipeline	1654cfe7ce64d74bd32b9ea4190e87d9		https://www.encodeproject.org/files/ENCFF020VGN/@@download/ENCFF020VGN.tsv	M21			released	s3://encode-public/2021/04/15/23ec5119-6b93-4911-ba33-4ba7e75bc3e7/ENCFF020VGN.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/15/23ec5119-6b93-4911-ba33-4ba7e75bc3e7/ENCFF020VGN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF419YHB	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR000AJV	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1							/files/ENCFF465NLB/, /files/mm10_no_alt.chrom.sizes/	74331901	ENCODE Processing Pipeline	1f15bfa9512d4822cece471842f91ded		https://www.encodeproject.org/files/ENCFF419YHB/@@download/ENCFF419YHB.bigWig	M21			released	s3://encode-public/2021/04/15/573c4ec8-6c2f-4507-b959-65cda0c36080/ENCFF419YHB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/15/573c4ec8-6c2f-4507-b959-65cda0c36080/ENCFF419YHB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF344VFP	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR000AJV	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1							/files/ENCFF465NLB/, /files/mm10_no_alt.chrom.sizes/	72377997	ENCODE Processing Pipeline	fbfa4ce7436a9a1d4de2f896c72edfdd		https://www.encodeproject.org/files/ENCFF344VFP/@@download/ENCFF344VFP.bigWig	M21			released	s3://encode-public/2021/04/15/0b8fffd7-3aac-4efd-b63c-2ead2cf996d8/ENCFF344VFP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/15/0b8fffd7-3aac-4efd-b63c-2ead2cf996d8/ENCFF344VFP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF068ZYK	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR040LSC	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF213TPZ/, /files/mm10_no_alt.chrom.sizes/	458028251	ENCODE Processing Pipeline	7c53f32040529c306b67a9ea63f7587c		https://www.encodeproject.org/files/ENCFF068ZYK/@@download/ENCFF068ZYK.bigWig	M21			released	s3://encode-public/2022/11/06/6e791186-e75e-410f-a8f9-229648a40551/ENCFF068ZYK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/6e791186-e75e-410f-a8f9-229648a40551/ENCFF068ZYK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF357ZFV	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR040LSC	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF213TPZ/, /files/mm10_no_alt.chrom.sizes/	430228724	ENCODE Processing Pipeline	46e4c04b9848e712d034a97de3d9dffa		https://www.encodeproject.org/files/ENCFF357ZFV/@@download/ENCFF357ZFV.bigWig	M21			released	s3://encode-public/2022/11/06/dc741285-b8ab-4d58-98ba-8f7a04672c83/ENCFF357ZFV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/dc741285-b8ab-4d58-98ba-8f7a04672c83/ENCFF357ZFV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF499NVG	tsv	tsv		gene quantifications	mm10	ENCSR040LSC	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF039QED/, /files/ENCFF363TFV/	11747887	ENCODE Processing Pipeline	3c9a970277f9fa6dc01f3cbf61dcb261		https://www.encodeproject.org/files/ENCFF499NVG/@@download/ENCFF499NVG.tsv	M21			released	s3://encode-public/2022/11/06/d4b0d359-b6fd-45db-98ad-c76df9055b94/ENCFF499NVG.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/d4b0d359-b6fd-45db-98ad-c76df9055b94/ENCFF499NVG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF148VVI	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR616IPE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF693QWB/, /files/mm10_no_alt.chrom.sizes/	85562635	ENCODE Processing Pipeline	c4d935a8a7166ee9ab2bfc800c77f7fa		https://www.encodeproject.org/files/ENCFF148VVI/@@download/ENCFF148VVI.bigWig	M21			released	s3://encode-public/2022/11/08/b40ec72f-3ea1-40d3-80aa-ae3963c403a4/ENCFF148VVI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/b40ec72f-3ea1-40d3-80aa-ae3963c403a4/ENCFF148VVI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF942XPQ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR616IPE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	3	3_1							/files/ENCFF693QWB/, /files/mm10_no_alt.chrom.sizes/	86838117	ENCODE Processing Pipeline	d29317ed6fa5086fafa5f0cddb1963f7		https://www.encodeproject.org/files/ENCFF942XPQ/@@download/ENCFF942XPQ.bigWig	M21			released	s3://encode-public/2022/11/08/57e72de9-2875-4ef7-9c06-bd9ff9962b24/ENCFF942XPQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/08/57e72de9-2875-4ef7-9c06-bd9ff9962b24/ENCFF942XPQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
