File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF896MLG	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR702JHA	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										H3K9me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF453KLD/	1643874	ENCODE Processing Pipeline	50ca6479e4f2e07f3f32b8815ee82b77		https://www.encodeproject.org/files/ENCFF896MLG/@@download/ENCFF896MLG.bigBed				released	s3://encode-public/2020/09/23/0640fada-d144-48cc-a2f9-84d4c27df501/ENCFF896MLG.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/0640fada-d144-48cc-a2f9-84d4c27df501/ENCFF896MLG.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF416LTT	bigWig	bigWig		signal p-value	GRCh38	ENCSR543YQF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF351VIG/, /files/ENCFF207AKC/	843591694	ENCODE Processing Pipeline	f21cd1a6a2376e4cc1f210e799a9102f		https://www.encodeproject.org/files/ENCFF416LTT/@@download/ENCFF416LTT.bigWig				released	s3://encode-public/2020/10/28/423a6389-4b56-496b-9181-75ccd9f4b3f8/ENCFF416LTT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/423a6389-4b56-496b-9181-75ccd9f4b3f8/ENCFF416LTT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, control low read depth		
ENCFF540RWM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR543YQF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF351VIG/, /files/ENCFF356LFX/, /files/ENCFF207AKC/	2095548	ENCODE Processing Pipeline	31305bf1fa7bd85c73bd13ee67fe40b6		https://www.encodeproject.org/files/ENCFF540RWM/@@download/ENCFF540RWM.bed.gz				released	s3://encode-public/2020/10/28/036c1d9d-fdba-40b8-8f4e-5f0ebc95b749/ENCFF540RWM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/036c1d9d-fdba-40b8-8f4e-5f0ebc95b749/ENCFF540RWM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, control low read depth		
ENCFF751BHE	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR543YQF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF540RWM/	3958130	ENCODE Processing Pipeline	d8203bce58ddb999de1cf171fbeddf64		https://www.encodeproject.org/files/ENCFF751BHE/@@download/ENCFF751BHE.bigBed				released	s3://encode-public/2020/10/28/0b7bcdd7-3fec-4f58-a2e8-c83e61710c01/ENCFF751BHE.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/0b7bcdd7-3fec-4f58-a2e8-c83e61710c01/ENCFF751BHE.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, control low read depth		
ENCFF821NKG	tsv	tsv		gene quantifications	GRCh38	ENCSR612WDT	small RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											RNA	rRNA				forward	2016-06-13	ENCODE		see document	<200	1	1_1							/files/ENCFF686BEE/, /files/ENCFF426MTM/	1484004	ENCODE Processing Pipeline	46a1c252764a3db032d9bdfe54b50cfa		https://www.encodeproject.org/files/ENCFF821NKG/@@download/ENCFF821NKG.tsv	V24			released	s3://encode-public/2016/05/02/6ea0ae61-5b3d-4d8b-8672-99fca97266fc/ENCFF821NKG.tsv	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/6ea0ae61-5b3d-4d8b-8672-99fca97266fc/ENCFF821NKG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF655YLV	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR612WDT	small RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											RNA	rRNA				forward	2016-06-13	ENCODE		see document	<200	1	1_1							/files/ENCFF993VOO/	789933	ENCODE Processing Pipeline	785deab099f27ab19a0c95663a8721f0		https://www.encodeproject.org/files/ENCFF655YLV/@@download/ENCFF655YLV.bigWig	V24			released	s3://encode-public/2016/05/02/df5721f4-d760-4f56-b878-2f1c8c0c95a1/ENCFF655YLV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/df5721f4-d760-4f56-b878-2f1c8c0c95a1/ENCFF655YLV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF211BBC	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR612WDT	small RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											RNA	rRNA				forward	2016-06-13	ENCODE		see document	<200	1	1_1							/files/ENCFF993VOO/	1130404	ENCODE Processing Pipeline	be9975caa0675d685034e6c02250b0b3		https://www.encodeproject.org/files/ENCFF211BBC/@@download/ENCFF211BBC.bigWig	V24			released	s3://encode-public/2016/05/02/b67d0bd9-a4d1-4af4-bc82-5512e7f72c16/ENCFF211BBC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/b67d0bd9-a4d1-4af4-bc82-5512e7f72c16/ENCFF211BBC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF907MLQ	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR078ZGC	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-07	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF576MHH/	1906632	ENCODE Processing Pipeline	eeb908ed3d30b8f4a79e35c9e6d48103		https://www.encodeproject.org/files/ENCFF907MLQ/@@download/ENCFF907MLQ.bigBed				released	s3://encode-public/2020/10/29/39a2f1a2-771c-40b0-b6ff-11f31bb873a6/ENCFF907MLQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/39a2f1a2-771c-40b0-b6ff-11f31bb873a6/ENCFF907MLQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF576MHH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR078ZGC	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-07	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF776PWW/, /files/ENCFF920ACZ/, /files/ENCFF356LFX/	875506	ENCODE Processing Pipeline	b9f89a66744ed7660c61650794ecee28		https://www.encodeproject.org/files/ENCFF576MHH/@@download/ENCFF576MHH.bed.gz				released	s3://encode-public/2020/10/29/eb379bc9-c29c-4cd4-8dd5-b418b530472f/ENCFF576MHH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/eb379bc9-c29c-4cd4-8dd5-b418b530472f/ENCFF576MHH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF280OYS	bigWig	bigWig		signal p-value	GRCh38	ENCSR078ZGC	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-07	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF776PWW/, /files/ENCFF920ACZ/	1517994304	ENCODE Processing Pipeline	b6763e103d5c8d5a954f55f77a3223fb		https://www.encodeproject.org/files/ENCFF280OYS/@@download/ENCFF280OYS.bigWig				released	s3://encode-public/2020/10/29/ef83888f-10d5-44da-a93b-24f93c6bbf37/ENCFF280OYS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/ef83888f-10d5-44da-a93b-24f93c6bbf37/ENCFF280OYS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF598UIZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR658VPF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-05	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF571NYD/, /files/ENCFF099GAH/, /files/ENCFF112LAG/	1114701253	ENCODE Processing Pipeline	680d6b464f1f66529b85c5d8d4aadce9		https://www.encodeproject.org/files/ENCFF598UIZ/@@download/ENCFF598UIZ.bigWig				released	s3://encode-public/2020/10/30/e1c03ee1-4ef4-4664-8ce8-2f155d4fbef1/ENCFF598UIZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/e1c03ee1-4ef4-4664-8ce8-2f155d4fbef1/ENCFF598UIZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth		
ENCFF153PDA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR658VPF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-05	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF571NYD/, /files/ENCFF099GAH/, /files/ENCFF356LFX/, /files/ENCFF112LAG/	13764	ENCODE Processing Pipeline	a212bb687a2b1e8a876cf6d7e9d838e3		https://www.encodeproject.org/files/ENCFF153PDA/@@download/ENCFF153PDA.bed.gz				released	s3://encode-public/2020/10/30/c8bcf8d7-7be3-4383-aef5-4d9d45e01124/ENCFF153PDA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/c8bcf8d7-7be3-4383-aef5-4d9d45e01124/ENCFF153PDA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth		
ENCFF727TBX	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR658VPF	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-05	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF153PDA/	115175	ENCODE Processing Pipeline	2cd613d2f0e60c6141e14ac7e3e172f5		https://www.encodeproject.org/files/ENCFF727TBX/@@download/ENCFF727TBX.bigBed				released	s3://encode-public/2020/10/30/52b4f498-562e-4c11-a1c1-9dc921e5d27e/ENCFF727TBX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/52b4f498-562e-4c11-a1c1-9dc921e5d27e/ENCFF727TBX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth		
ENCFF714XZG	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR238ZZD	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF635OSX/	170743331	ENCODE Processing Pipeline	1f4c23d142f09a4be46499b55b300329		https://www.encodeproject.org/files/ENCFF714XZG/@@download/ENCFF714XZG.bigWig	V29			released	s3://encode-public/2021/04/05/cb4b2ff9-bd23-4b4b-9f5b-722e4882430d/ENCFF714XZG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/05/cb4b2ff9-bd23-4b4b-9f5b-722e4882430d/ENCFF714XZG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF837FLM	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR238ZZD	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF635OSX/	183069800	ENCODE Processing Pipeline	c22c209844c3c5d8b85166dc1acb6be1		https://www.encodeproject.org/files/ENCFF837FLM/@@download/ENCFF837FLM.bigWig	V29			released	s3://encode-public/2021/04/05/510f3654-51c6-40e2-92da-d4e93bc9aa60/ENCFF837FLM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/05/510f3654-51c6-40e2-92da-d4e93bc9aa60/ENCFF837FLM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF016HGS	tsv	tsv		gene quantifications	GRCh38	ENCSR238ZZD	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1							/files/ENCFF285DRD/, /files/ENCFF007EFT/	10798732	ENCODE Processing Pipeline	d6c6bb72e8aaf8c8a8a54d4a24773a75		https://www.encodeproject.org/files/ENCFF016HGS/@@download/ENCFF016HGS.tsv	V29			released	s3://encode-public/2021/04/05/6c37d30a-659e-4a35-ba6a-66ad43e7ce78/ENCFF016HGS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/05/6c37d30a-659e-4a35-ba6a-66ad43e7ce78/ENCFF016HGS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF542BVY	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR450BNZ	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF837QWO/	32327247	ENCODE Processing Pipeline	63b989b861cf40207ffee4f3ce208cf6		https://www.encodeproject.org/files/ENCFF542BVY/@@download/ENCFF542BVY.bigWig	V29			released	s3://encode-public/2020/07/14/d6b4c9a8-fbd3-498d-a629-185ede0a8b91/ENCFF542BVY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/d6b4c9a8-fbd3-498d-a629-185ede0a8b91/ENCFF542BVY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF596GXF	tsv	tsv		gene quantifications	GRCh38	ENCSR450BNZ	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1							/files/ENCFF133UGR/, /files/ENCFF285DRD/	10810432	ENCODE Processing Pipeline	9ad6620f49ff895142ced048703c1578		https://www.encodeproject.org/files/ENCFF596GXF/@@download/ENCFF596GXF.tsv	V29			released	s3://encode-public/2020/07/14/c0f7a99e-5f7f-4a40-8405-ce33b86ea8f5/ENCFF596GXF.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/c0f7a99e-5f7f-4a40-8405-ce33b86ea8f5/ENCFF596GXF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF777ZGT	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR450BNZ	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF837QWO/	30756869	ENCODE Processing Pipeline	234f8d54c76b1600ca84496e9b60b7cc		https://www.encodeproject.org/files/ENCFF777ZGT/@@download/ENCFF777ZGT.bigWig	V29			released	s3://encode-public/2020/07/14/f7634b67-6134-4e43-ac69-47cc691012fe/ENCFF777ZGT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/f7634b67-6134-4e43-ac69-47cc691012fe/ENCFF777ZGT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF266CTJ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR485VQV	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF503GIR/	918104	ENCODE Processing Pipeline	bd8152087e652c9b569f608130f7dcbb		https://www.encodeproject.org/files/ENCFF266CTJ/@@download/ENCFF266CTJ.bigBed				released	s3://encode-public/2020/09/23/e225c02b-7233-412e-aa60-6c47c5fdf4bb/ENCFF266CTJ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/e225c02b-7233-412e-aa60-6c47c5fdf4bb/ENCFF266CTJ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
ENCFF876NXN	bigWig	bigWig		signal p-value	GRCh38	ENCSR485VQV	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF875AAB/, /files/ENCFF981ZRM/	839429715	ENCODE Processing Pipeline	a610be53feeab71b81daf31852591966		https://www.encodeproject.org/files/ENCFF876NXN/@@download/ENCFF876NXN.bigWig				released	s3://encode-public/2020/09/23/6dc3ce1d-175a-4e27-b6a2-bfda89b5dc66/ENCFF876NXN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/6dc3ce1d-175a-4e27-b6a2-bfda89b5dc66/ENCFF876NXN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
ENCFF503GIR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR485VQV	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										CTCF-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF875AAB/, /files/ENCFF981ZRM/, /files/ENCFF356LFX/	515281	ENCODE Processing Pipeline	c0fd94f47b17107e5aec5577b4c7baea		https://www.encodeproject.org/files/ENCFF503GIR/@@download/ENCFF503GIR.bed.gz				released	s3://encode-public/2020/09/23/1dc9abc2-60ea-4f25-90af-4951fba6c784/ENCFF503GIR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/1dc9abc2-60ea-4f25-90af-4951fba6c784/ENCFF503GIR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
ENCFF324QOP	bigWig	bigWig		signal p-value	GRCh38	ENCSR699FHH	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF539DOO/, /files/ENCFF659FLH/	848945605	ENCODE Processing Pipeline	96d13209fb6ad5e3930a5bc78cd2e3fc		https://www.encodeproject.org/files/ENCFF324QOP/@@download/ENCFF324QOP.bigWig				released	s3://encode-public/2020/10/30/2b16248f-4f71-47b5-a6bc-261e302a5df7/ENCFF324QOP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/2b16248f-4f71-47b5-a6bc-261e302a5df7/ENCFF324QOP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released		control insufficient read depth	
ENCFF770ZHR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR699FHH	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF539DOO/, /files/ENCFF659FLH/, /files/ENCFF356LFX/	21908	ENCODE Processing Pipeline	311ea9be056d3f4857213efff158d72b		https://www.encodeproject.org/files/ENCFF770ZHR/@@download/ENCFF770ZHR.bed.gz				released	s3://encode-public/2020/10/30/d804fbf8-0865-45dc-9660-5de3f21488aa/ENCFF770ZHR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/d804fbf8-0865-45dc-9660-5de3f21488aa/ENCFF770ZHR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released		control insufficient read depth	
ENCFF207THO	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR699FHH	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K9me3-human	DNA						2016-05-23	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF770ZHR/	116351	ENCODE Processing Pipeline	a961d9df24dfd46bf77f4dd6131aa3e5		https://www.encodeproject.org/files/ENCFF207THO/@@download/ENCFF207THO.bigBed				released	s3://encode-public/2020/10/30/b1062dbc-dc68-4a6c-a293-1ebc3e49335b/ENCFF207THO.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/b1062dbc-dc68-4a6c-a293-1ebc3e49335b/ENCFF207THO.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released		control insufficient read depth	
ENCFF128XQJ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR494TNM	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0000473	testis	tissue	Homo sapiens										CTCF-human	DNA						2016-12-13	ENCODE			450-650	1	1_1							/files/ENCFF387GJA/	764738	ENCODE Processing Pipeline	bebb914ae9cf8753bfe717d670568fba		https://www.encodeproject.org/files/ENCFF128XQJ/@@download/ENCFF128XQJ.bigBed				released	s3://encode-public/2020/09/01/a4767e01-5af8-48c1-bb09-35d8e2d8b8f0/ENCFF128XQJ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/a4767e01-5af8-48c1-bb09-35d8e2d8b8f0/ENCFF128XQJ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
ENCFF779ESS	bigWig	bigWig		signal p-value	GRCh38	ENCSR494TNM	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0000473	testis	tissue	Homo sapiens										CTCF-human	DNA						2016-12-13	ENCODE			450-650	1	1_1							/files/ENCFF711HNH/, /files/ENCFF781RWW/	1055009037	ENCODE Processing Pipeline	58649b149ebd229e2ae06587146fc970		https://www.encodeproject.org/files/ENCFF779ESS/@@download/ENCFF779ESS.bigWig				released	s3://encode-public/2020/09/01/9ae9e27d-8008-4f0e-a74c-d098e7c22d38/ENCFF779ESS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/9ae9e27d-8008-4f0e-a74c-d098e7c22d38/ENCFF779ESS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
